"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","SYMBOL","ENTREZID","GENENAME"
42.698086802031,1.12766490891153,0.218577265554999,4.54288216768456e-08,3.4234042263159e-07,"ENSG00000272141.1",NA,NA,NA
41.1811835611997,0.0429855233978864,0.440194875621857,0.856639098693342,0.888560674039821,"ENSG00000186891.15","TNFRSF18","8784","TNF receptor superfamily member 18"
3653.51343528115,-0.971097683623034,0.121157866589851,1.59054158946938e-16,3.07750838785536e-15,"ENSG00000078808.22","SDF4","51150","stromal cell derived factor 4"
614.206027627194,-0.862947335063301,0.132661029522082,1.55137483482996e-11,1.83183394547571e-10,"ENSG00000176022.7","B3GALT6","126792","beta-1,3-galactosyltransferase 6"
1042.20564632552,-0.841612921602393,0.0789274566848729,2.23590139112307e-27,9.99415517464025e-26,"ENSG00000160087.23","UBE2J2","118424","ubiquitin conjugating enzyme E2 J2"
30.0115171548397,0.199400656092741,0.281011143775043,0.41072624735494,0.496580899049823,"ENSG00000162572.22","SCNN1D","6339","sodium channel epithelial 1 subunit delta"
893.916499892033,-0.901620292486179,0.17503114226051,5.31970586416347e-08,3.94399923708004e-07,"ENSG00000131584.21","ACAP3","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
437.259829525111,-1.5215512421801,0.203722191288942,4.41629314158193e-15,7.48391830069614e-14,"ENSG00000169972.15","PUSL1","126789","pseudouridine synthase like 1"
2322.69020975681,-1.03549950322086,0.208606358690736,8.40244035734985e-08,6.05203329055077e-07,"ENSG00000127054.24","INTS11","54973","integrator complex subunit 11"
751.444374351758,-1.19135662611198,0.254545239635533,2.28197759956497e-07,1.53535674358165e-06,"ENSG00000224051.9","CPTP","80772","ceramide-1-phosphate transfer protein"
1787.87461774973,-0.997754446462427,0.306089044043407,0.000110138269791789,0.000433276086341627,"ENSG00000107404.23","DVL1","1855","dishevelled segment polarity protein 1"
2069.34678830074,-1.46074233383044,0.23005174132788,9.87112681553314e-12,1.189239426737e-10,"ENSG00000175756.16","AURKAIP1","54998","aurora kinase A interacting protein 1"
1119.45656764931,0.494074173487505,0.309868078806628,0.0468154311880537,0.0813546049527807,"ENSG00000221978.15","CCNL2","81669","cyclin L2"
265.57364670076,-0.333223421657383,0.119860282990581,0.00432568826389018,0.0107538995191763,"ENSG00000224870.10","MRPL20-AS1","148413","MRPL20 antisense RNA 1"
1417.49067213335,-1.1162523700018,0.0641425511105373,1.62669910225742e-68,4.82410131844454e-66,"ENSG00000242485.8","MRPL20","55052","mitochondrial ribosomal protein L20"
19.4357004307379,-0.38885547486501,0.2212714790332,0.0544524907851391,0.0922253553429578,"ENSG00000301639.1",NA,NA,NA
46.9040896632498,-0.187313641405085,0.243211292960381,0.386406652815459,0.471720787924889,"ENSG00000272455.1",NA,NA,NA
59.7508796795908,2.48455355847363,0.25624321672474,1.47333723708827e-23,5.00447875179255e-22,"ENSG00000235098.11","ANKRD65","441869","ankyrin repeat domain 65"
26.6104057529769,0.266191963274475,0.45229431121852,0.322224632221886,0.407932522247246,"ENSG00000225285.2","LINC01770","102724312","long intergenic non-protein coding RNA 1770"
2124.1937781402,-0.0811371609706744,0.395159248568537,0.7323678617266,0.788345999978075,"ENSG00000179403.14","VWA1","64856","von Willebrand factor A domain containing 1"
22.9301647866251,0.271480264296798,0.341480838710782,0.303799326731519,0.3887229851914,"ENSG00000215915.10","ATAD3C","219293","ATPase family AAA domain containing 3C"
906.371025142282,-1.75330902137007,0.0999987000743268,7.08583759449366e-70,2.27647294884764e-67,"ENSG00000160072.22","ATAD3B","83858","ATPase family AAA domain containing 3B"
1817.2306667735,-1.67120404276258,0.176396996175402,1.01913758038768e-22,3.2139305986009e-21,"ENSG00000197785.16","ATAD3A","55210","ATPase family AAA domain containing 3A"
2498.92157387282,-0.842667035089777,0.0658644983994158,5.6148661986321e-38,4.46323977572709e-36,"ENSG00000160075.14","SSU72","29101","SSU72 homolog, RNA polymerase II CTD phosphatase"
239.839025398005,-2.23520736485718,0.342658392586177,5.30063872168481e-13,7.29831693991977e-12,"ENSG00000228594.4","FNDC10","643988","fibronectin type III domain containing 10"
31.8999093910485,-0.425512991766599,0.21830674133447,0.0334442224052538,0.0611505043527886,"ENSG00000272106.1",NA,NA,NA
706.434201173653,-0.812849331793957,0.217751017510876,4.11500744824565e-05,0.000179258558924848,"ENSG00000197530.15","MIB2","142678","MIB E3 ubiquitin protein ligase 2"
772.278452083641,-0.918587252060145,0.0891937968390487,1.68605209725085e-25,6.64977222294255e-24,"ENSG00000248333.11","CDK11B","984","cyclin dependent kinase 11B"
730.089512588162,-0.225294854582526,0.124895203821048,0.0621919063022907,0.103324863939628,"ENSG00000189339.14","SLC35E2B","728661","solute carrier family 35 member E2B"
31.9470614939434,-0.314557196639385,0.20020984059768,0.0909008658382909,0.141837726610572,"ENSG00000310238.1",NA,NA,NA
12.650108547061,-0.380248970334817,0.296032561719749,0.129336958402004,0.190825223451712,"ENSG00000008128.25","CDK11A","728642","cyclin dependent kinase 11A"
38.0240337235969,0.611040100453862,0.253899715637844,0.00728581640308195,0.0167527732793201,"ENSG00000268575.1",NA,NA,NA
27.689870561399,0.448858413206347,0.236770611189538,0.0361568904084511,0.0653587395368333,"ENSG00000290854.2",NA,NA,NA
1107.5885928258,-0.484819927410307,0.119369264579568,2.82845238869417e-05,0.000128286953782508,"ENSG00000008130.17","NADK","65220","NAD kinase"
7835.10374379956,-0.367574210194812,0.0589415936761856,3.16360114180212e-10,3.24590107835865e-09,"ENSG00000078369.21","GNB1","2782","G protein subunit beta 1"
64.0345480910459,-0.248782152846103,0.405132800717861,0.349569507072034,0.435753889625563,"ENSG00000178821.15","TMEM52","339456","transmembrane protein 52"
55.5901141863161,-1.59888271215189,0.342507851841225,3.98077821478342e-07,2.56637043688023e-06,"ENSG00000187730.11","GABRD","2563","gamma-aminobutyric acid type A receptor subunit delta"
952.586856147567,-0.461149721047122,0.25424719911252,0.0347819064555562,0.0632439310754784,"ENSG00000067606.19","PRKCZ","5590","protein kinase C zeta"
22.7950349408329,-0.485119212785671,0.409335492749695,0.106976377615722,0.162418304539928,"ENSG00000182873.5","PRKCZ-AS1","100506504","PRKCZ antisense RNA 1"
710.036706429968,-1.04144832834134,0.376993589023483,0.000448522273243332,0.00151428351396502,"ENSG00000162585.19","FAAP20","199990","FA core complex associated protein 20"
2095.41240301555,-0.937272857405606,0.0721781475493405,3.93694498646142e-39,3.44952435433077e-37,"ENSG00000157933.13","SKI","6497","SKI proto-oncogene"
13.1953112029073,-0.427326296255919,0.318291929683338,0.105813922205124,0.160843419844773,"ENSG00000287356.2","LOC124903824","124903824","uncharacterized LOC124903824"
225.592000699803,-0.228426021183996,0.106659451751955,0.0284689761685818,0.0534500855099242,"ENSG00000116151.16","MORN1","79906","MORN repeat containing 1"
14.3590898990638,0.287739086365211,0.38018846641303,0.315724142026907,0.401218128899623,"ENSG00000292993.1","LOC100129534","100129534","small nuclear ribonucleoprotein polypeptide N pseudogene"
2032.83366191353,-0.669035956977522,0.0590700654107222,4.43538369504952e-30,2.3749323597694e-28,"ENSG00000157916.22","RER1","11079","retention in endoplasmic reticulum sorting receptor 1"
781.90122951085,-0.87386284474408,0.138583200217447,5.94349403315656e-11,6.55612456976447e-10,"ENSG00000157911.13","PEX10","5192","peroxisomal biogenesis factor 10"
733.131750194126,-1.3264755972975,0.0923282517443404,1.27905162775928e-47,1.76109420997106e-45,"ENSG00000149527.19","PLCH2","9651","phospholipase C eta 2"
628.957664777136,-0.840793208962272,0.211213519204822,1.42916280815434e-05,6.90016270023422e-05,"ENSG00000157881.18","PANK4","55229","pantothenate kinase 4 (inactive)"
13.2636495129358,-0.214908474168204,0.458164486777816,0.396033480842303,0.481642926503876,"ENSG00000272449.4",NA,NA,NA
66.9533208992317,0.242562080839531,0.382513906770041,0.35131868568189,0.437506122843032,"ENSG00000238164.7",NA,NA,NA
515.15781444116,-0.154383139165429,0.32884963015684,0.528941311115089,0.609398876257437,"ENSG00000157873.20","TNFRSF14","8764","TNF receptor superfamily member 14"
1794.55532712715,-0.528956761992923,0.348409704726011,0.0453869138316994,0.0793371188854716,"ENSG00000157870.19","PRXL2B","127281","peroxiredoxin like 2B"
238.642966575131,0.170035741554893,0.551111330795226,0.111554717222696,0.168302672733383,"ENSG00000142606.17","MMEL1","79258","membrane metalloendopeptidase like 1"
1304.91405390455,-0.898564164822578,0.256313635469309,7.14661753743531e-05,0.00029444333786848,"ENSG00000130762.17","ARHGEF16","27237","Rho guanine nucleotide exchange factor 16"
496.338377554594,-0.574345400916745,0.117111629688594,4.95864881050731e-07,3.16111299325478e-06,"ENSG00000162591.19","MEGF6","1953","multiple EGF like domains 6"
744.235308452904,-0.841757693279987,0.0794879691605485,1.13787403282187e-26,4.88778703625237e-25,"ENSG00000158109.17","TPRG1L","127262","tumor protein p63 regulated 1 like"
420.215378128237,-0.678051432960284,0.166937389389893,1.71488373997056e-05,8.12449221323687e-05,"ENSG00000116213.18","WRAP73","49856","WD repeat containing, antisense to TP73"
165.471646783614,-0.763399294966076,0.28861212587032,0.00203640778814204,0.00561980037597324,"ENSG00000078900.18","TP73","7161","tumor protein p73"
53.4047234209021,0.188407190788284,0.23214362357033,0.371023384968471,0.456956442744093,"ENSG00000293478.2","GFOD3P","57212","Gfo/Idh/MocA-like oxidoreductase domain containing 3, pseudogene"
29.1303065003082,0.0564933610465452,0.44783002266519,0.803712029542718,0.846819022108381,"ENSG00000235169.13","SMIM1","388588","small integral membrane protein 1 (Vel blood group)"
910.503901717221,-0.986876755352876,0.0823623210791971,1.07650750591575e-33,7.00456634967376e-32,"ENSG00000130764.12","LRRC47","57470","leucine rich repeat containing 47"
712.406887074209,-0.0413600242905979,0.121417191028959,0.715344875657554,0.773641918833895,"ENSG00000116198.16","CEP104","9731","centrosomal protein 104"
124.735286408977,-0.322458814531744,0.124550298213063,0.00809706339301402,0.018385259871438,"ENSG00000169598.19","DFFB","1677","DNA fragmentation factor subunit beta"
472.914081878233,-0.424823486963964,0.0879975358249195,9.14568747957542e-07,5.53949908179625e-06,"ENSG00000198912.13","C1orf174","339448","chromosome 1 open reading frame 174"
315.791444921412,-0.66766410694349,0.142280624147515,9.846000832795e-07,5.92411934617759e-06,"ENSG00000131697.20","NPHP4","261734","nephrocystin 4"
236.496957105153,-0.706624346918435,0.194142132399916,0.00010280961321339,0.000408931401950913,"ENSG00000069424.17","KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
1309.36341062349,0.0133293614348641,0.15411840612946,0.909717752102782,0.92967246223837,"ENSG00000116251.13","RPL22","6146","ribosomal protein L22"
389.588241460734,0.731955199917608,0.206218763968571,0.000108041747037838,0.000427208148992437,"ENSG00000158286.15","RNF207","388591","ring finger protein 207"
3377.94317786292,-0.453059608574609,0.097997228324005,2.15983863844074e-06,1.22092637988984e-05,"ENSG00000116237.18","ICMT","23463","isoprenylcysteine carboxyl methyltransferase"
25.0338130711723,-0.458277309534107,0.303970627078893,0.0724465375564217,0.117463784634379,"ENSG00000225077.4","ICMT-DT","148645","ICMT divergent transcript"
1195.87998500742,-0.397383805139664,0.264331224625957,0.0772234702612873,0.124022709813858,"ENSG00000158292.9","GPR153","387509","G protein-coupled receptor 153"
1901.95155300223,-1.59886529429971,0.141487921725,8.45638081836793e-31,4.65735173571614e-29,"ENSG00000097021.23","ACOT7","11332","acyl-CoA thioesterase 7"
66.5538238799251,-1.08899246434973,0.160513647558266,2.24035896765725e-12,2.88867689299686e-11,"ENSG00000069812.13","HES2","54626","hes family bHLH transcription factor 2"
103.916284813924,0.227630640762259,0.45274929859681,0.350964128696068,0.437138989469515,"ENSG00000187017.19","ESPN","83715","espin"
149.44123617932,-0.696844306833312,0.194142541562334,0.000109080724024219,0.000430213259636186,"ENSG00000215788.13","TNFRSF25","8718","TNF receptor superfamily member 25"
520.422842892699,-1.31241488937939,0.0851028204491047,1.31158254251633e-54,2.37951933978168e-52,"ENSG00000171680.25","PLEKHG5","57449","pleckstrin homology and RhoGEF domain containing G5"
895.526119205255,-0.436821774822709,0.220682955689099,0.0263501584452178,0.0500549141886798,"ENSG00000162408.13","NOL9","79707","nucleolar protein 9"
379.041389563943,-0.801509496458069,0.188759238725299,5.32727234396262e-06,2.81479717399744e-05,"ENSG00000204859.15","ZBTB48","3104","zinc finger and BTB domain containing 48"
1318.85887365613,-1.29563580947406,0.100202928338024,3.56112911862777e-39,3.15610184703212e-37,"ENSG00000162413.18","KLHL21","9903","kelch like family member 21"
474.921974521593,-0.267859168016778,0.158520901444298,0.0741963541003688,0.119797086858108,"ENSG00000116273.8","PHF13","148479","PHD finger protein 13"
263.99795318632,-0.771758893292901,0.262313634434563,0.000754787077826732,0.00238907461559237,"ENSG00000041988.18","THAP3","90326","THAP domain containing 3"
2079.75948302952,-1.08467119035231,0.127800550391182,2.63772372191731e-18,5.94683297012966e-17,"ENSG00000007923.19","DNAJC11","55735","DnaJ heat shock protein family (Hsp40) member C11"
364.808071909064,-0.102173842766288,0.108138657862573,0.33415542187382,0.420139483140332,"ENSG00000171735.22","CAMTA1","23261","calmodulin binding transcription activator 1"
1684.78045450455,-0.13066857742079,0.211117080981687,0.493369668915001,0.576557567773433,"ENSG00000049245.14","VAMP3","9341","vesicle associated membrane protein 3"
233.42985955183,0.216498444572831,0.335142344935664,0.390004234883802,0.475510381573617,"ENSG00000049246.17","PER3","8863","period circadian regulator 3"
72.0533220300352,0.84864044610259,0.40181237824182,0.00534128334884201,0.0128780379178381,"ENSG00000049249.11","TNFRSF9","3604","TNF receptor superfamily member 9"
2426.08593386059,-0.658453682770837,0.0959433629650448,3.14365820874859e-12,3.9932745664837e-11,"ENSG00000116288.15","PARK7","11315","Parkinsonism associated deglycase"
2160.4073908407,0.996338708202596,0.14499968467368,1.10762082025507e-12,1.47246729906495e-11,"ENSG00000116285.15","ERRFI1","54206","ERBB receptor feedback inhibitor 1"
1981.94557879769,-0.0645775464852628,0.191656935160225,0.71270208027237,0.771593567809619,"ENSG00000142599.22","RERE","473","arginine-glutamic acid dipeptide repeats"
60505.191479275,-1.16275312262021,0.127658534927988,9.50610397206797e-21,2.57633794996942e-19,"ENSG00000074800.18","ENO1","2023","enolase 1"
313.275239257323,-0.756061591328297,0.149526442671296,1.44147295604106e-07,1.00311166313669e-06,"ENSG00000180758.14","GPR157","80045","G protein-coupled receptor 157"
24.9894074781629,1.65269068789626,0.31516317453725,1.58765359894083e-08,1.29472269430283e-07,"ENSG00000228526.9","MIR34AHG","106614088","MIR34A host gene"
21.4789610842007,1.1183290424628,0.34384587739323,0.00017619041810996,0.000662852509800852,"ENSG00000234546.6","LNCTAM34A","102724571","long non coding transcriptional activator of miR34a"
1259.38650054802,0.0551752074592808,0.272489184795505,0.813629894428761,0.854757585801889,"ENSG00000049239.15","H6PD","9563","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
467.828205289938,-0.76191325705063,0.0854878914794987,1.83306892793442e-19,4.54465529544641e-18,"ENSG00000171621.16","SPSB1","80176","splA/ryanodine receptor domain and SOCS box containing 1"
170.075752302384,-0.498937679520027,0.198305644304579,0.00645938352947136,0.0151636707882445,"ENSG00000171612.9","SLC25A33","84275","solute carrier family 25 member 33"
852.69783188422,-1.54299765866063,0.0796754959095804,1.94873407270108e-84,1.25214283896347e-81,"ENSG00000188807.15","TMEM201","199953","transmembrane protein 201"
281.657650379153,-0.426180634421521,0.279877037685567,0.0695980749011997,0.113585767070738,"ENSG00000171608.20","PIK3CD","5293","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
39.4596226633132,-0.39890412468844,0.387109708385068,0.169945839881025,0.239270957436802,"ENSG00000231789.5","PIK3CD-AS2","101929074","PIK3CD antisense RNA 2"
10513.8728711782,-0.675124539640243,0.114391273615563,1.44955881917853e-09,1.3697087347152e-08,"ENSG00000171603.20","CLSTN1","22883","calsyntenin 1"
881.446359668207,-0.52828419606092,0.219442446346476,0.00719102247298748,0.0165758979904245,"ENSG00000178585.17","CTNNBIP1","56998","catenin beta interacting protein 1"
503.816810495575,-0.0389428461151394,0.236786622710786,0.8396732897287,0.874787312586562,"ENSG00000162441.14","LZIC","84328","leucine zipper and CTNNBIP1 domain containing"
163.729168571114,-0.207101160784442,0.172821022748411,0.202545593685586,0.277517156839221,"ENSG00000173614.16","NMNAT1","64802","nicotinamide nucleotide adenylyltransferase 1"
13.7931525369388,0.341543288635135,0.361490390513531,0.226093989421248,0.303842737330288,"ENSG00000162444.14","RBP7","116362","retinol binding protein 7"
1690.0806167642,-0.14593911775202,0.122956996517275,0.220227128148588,0.297383760348457,"ENSG00000130939.22","UBE4B","10277","ubiquitination factor E4B"
1357.68978121373,0.311427103170509,0.193793156145075,0.0806067162339307,0.128430873337503,"ENSG00000054523.22","KIF1B","23095","kinesin family member 1B"
4979.07500939181,-0.766787576826786,0.0829997967835472,8.85480481810462e-21,2.4040483292252e-19,"ENSG00000142657.23","PGD","5226","phosphogluconate dehydrogenase"
11.7070879802816,0.0455980029831901,0.345838384208546,0.862088806735759,0.892389565970572,"ENSG00000175279.23","CENPS","378708","centromere protein S"
1868.5120642682,-0.538159166650525,0.0726561575284067,7.54920475814667e-14,1.13135361103382e-12,"ENSG00000160049.14","DFFA","1676","DNA fragmentation factor subunit alpha"
608.860907736117,-0.914371708195131,0.156272137329083,8.7057377851167e-10,8.49691027748636e-09,"ENSG00000142655.15","PEX14","5195","peroxisomal biogenesis factor 14"
426.718338687913,0.411683031279546,0.221817913283296,0.0397083888254172,0.0708402434147107,"ENSG00000130940.16","CASZ1","54897","castor zinc finger 1"
3113.14575464832,0.188773734411361,0.227727955719353,0.351341390492431,0.437506122843032,"ENSG00000120948.21","TARDBP","23435","TAR DNA binding protein"
2414.59096940041,-2.08878125490612,0.15129874496946,1.15809523202706e-44,1.35295352826434e-42,"ENSG00000116649.12","SRM","6723","spermidine synthase"
13.2824765410475,-0.972961107725841,0.350268762168358,0.0010669912192722,0.00321461997287876,"ENSG00000230337.5",NA,NA,NA
1841.74587410088,-0.447012208444627,0.124193784798493,0.000205675544498598,0.000761590452819609,"ENSG00000171824.16","EXOSC10","5394","exosome component 10"
2565.65545042717,-0.475829719102216,0.153047749067492,0.00106709290196267,0.00321461997287876,"ENSG00000198793.16","MTOR","2475","mechanistic target of rapamycin kinase"
570.591932063326,-1.27367036761874,0.174481862039446,2.40648989377321e-14,3.76756148750017e-13,"ENSG00000120942.15","UBIAD1","29914","UbiA prenyltransferase domain containing 1"
202.635985712308,-0.470911717169915,0.261796550121738,0.0391249945870686,0.0699288991107076,"ENSG00000116661.13","FBXO2","26232","F-box protein 2"
197.801613218451,-0.605005843869353,0.105555641301282,5.01442975087384e-09,4.4136713006978e-08,"ENSG00000132879.16","FBXO44","93611","F-box protein 44"
1018.21596995213,-1.2975091734941,0.285283410029914,2.87289473806277e-07,1.89896741344475e-06,"ENSG00000116670.19","MAD2L2","10459","mitotic arrest deficient 2 like 2"
139.795563921161,-0.255976262355011,0.300145832042678,0.289792461164461,0.373715466099444,"ENSG00000116663.13","FBXO6","26270","F-box protein 6"
770.375002090858,-1.44730992013369,0.159180951902928,6.58774631460894e-21,1.81734590192459e-19,"ENSG00000177674.18","AGTRAP","57085","angiotensin II receptor associated protein"
558.282115703664,-0.336477070464458,0.194504354851955,0.057507812475093,0.0966464664536192,"ENSG00000177000.15","MTHFR","4524","methylenetetrahydrofolate reductase"
396.772938253504,-0.11915623491583,0.0718409486107837,0.0940898456552716,0.14582642711228,"ENSG00000011021.25","CLCN6","1185","Cl-/H+ antiporter 6"
1503.26167823157,-1.06535725688319,0.167045911435263,2.3013490231716e-11,2.67036142109325e-10,"ENSG00000116685.19","KIAA2013","90231","KIAA2013"
3762.83985782727,-0.642710572438529,0.231114323092643,0.00167736304492751,0.00475227181992046,"ENSG00000083444.19","PLOD1","5351","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
4416.09235781243,-0.980861489002704,0.116118545128206,6.69755202433382e-18,1.45264345664208e-16,"ENSG00000116688.20","MFN2","9927","mitofusin 2"
381.342834849091,-1.07422854493843,0.216335873006474,7.90829739647479e-08,5.71748026962203e-07,"ENSG00000116691.13","MIIP","60672","migration and invasion inhibitory protein"
74.8304906674566,-2.71651887179948,2.17211922494285,3.57925417152087e-06,1.95037733494782e-05,"ENSG00000120949.16","TNFRSF8","943","TNF receptor superfamily member 8"
163.607571834925,-0.409889983449396,0.295716407806621,0.0929782098303629,0.144436080769016,"ENSG00000028137.21","TNFRSF1B","7133","TNF receptor superfamily member 1B"
1344.63225942147,0.294370786249271,0.248439195446321,0.18103006659403,0.252479393772862,"ENSG00000048707.16","VPS13D","55187","vacuolar protein sorting 13 homolog D"
2772.36273910914,-0.396816698953397,0.233487422390179,0.0537936420221569,0.0912999948958488,"ENSG00000162496.12","DHRS3","9249","dehydrogenase/reductase 3"
594.366195287678,0.374123025458861,0.27690069789893,0.104923707459211,0.159773722990866,"ENSG00000116731.24","PRDM2","7799","PR/SET domain 2"
118.040278541192,0.198897506746527,0.186578044620756,0.251917193292975,0.33243325669784,"ENSG00000189337.17","KAZN","23254","kazrin, periplakin interacting protein"
264.323414152463,0.5790710182788,0.157087695661107,0.000115373311499136,0.000451681095869046,"ENSG00000175147.13","TMEM51-AS1","200197","TMEM51 antisense RNA 1"
1082.63770868938,-0.472134702662777,0.0924327065105414,2.0054399667575e-07,1.36237399680032e-06,"ENSG00000171729.16","TMEM51","55092","transmembrane protein 51"
53.0013691548154,0.407051605865498,0.242703957147617,0.0616998344327081,0.102640037409578,"ENSG00000142621.23","FHAD1","114827","forkhead associated phosphopeptide binding domain 1"
15.4228923912175,0.0118690518587121,0.273902505911841,0.961504276819571,0.969995908205849,"ENSG00000228140.3","LOC124903852","124903852","uncharacterized LOC124903852"
9069.9025748427,-1.07752638837873,0.284634012496529,1.34722765189558e-05,6.53937602136663e-05,"ENSG00000142634.15","EFHD2","79180","EF-hand domain family member D2"
252.807236436169,-0.466214957383832,0.111513825089357,1.84787257990354e-05,8.68030092262001e-05,"ENSG00000132906.20","CASP9","842","caspase 9"
442.424876254099,0.156156365665644,0.233529353269382,0.459139139471406,0.543557858881357,"ENSG00000116138.15","DNAJC16","23341","DnaJ heat shock protein family (Hsp40) member C16"
131.718929805681,-1.3274503242876,0.167997801734148,3.02475402685106e-16,5.73735939090655e-15,"ENSG00000116771.8","AGMAT","79814","agmatinase (putative)"
795.66082266669,0.710390822629329,0.478383670185836,0.0199859785384198,0.0396046999538642,"ENSG00000197312.14","DDI2","84301","DDI proteasomal shuttling factor 2"
1966.64188944688,-1.20011418458559,0.177674812387984,1.07214779124978e-12,1.42777125119714e-11,"ENSG00000116786.17","PLEKHM2","23207","pleckstrin homology and RUN domain containing M2"
9.35126615413271,-0.0911439500184713,0.406514402991499,0.732088043570156,0.788264887578227,"ENSG00000162461.10","SLC25A34","284723","solute carrier family 25 member 34"
430.88487932654,-1.58434881062604,0.105178991061059,2.45251932284146e-52,4.15607697555365e-50,"ENSG00000162458.15","FBLIM1","54751","filamin binding LIM protein 1"
54.1661881462512,-0.540769423746992,0.150182337773343,0.000175398915420015,0.00066035807487599,"ENSG00000179743.5","SPEN-AS1","729614","SPEN antisense RNA 1"
94.6479781248701,-0.527791487619471,0.186010862433439,0.00245158748220719,0.00660711823892295,"ENSG00000233954.7","UQCRHL","440567","ubiquinol-cytochrome c reductase hinge protein like"
3420.84533294498,0.258063293543875,0.281256531335793,0.265418384620908,0.347336804925239,"ENSG00000065526.14","SPEN","23013","spen family transcriptional repressor"
694.899648067858,-0.966320345128171,0.234617404910255,5.38569571683955e-06,2.83941243245753e-05,"ENSG00000116809.14","ZBTB17","7709","zinc finger and BTB domain containing 17"
